Sub01;Sub02;Sub03;Sub04;Sub05;Sub06;Sub07;Sub08;Sub09;Sub10;Sub11;Sub12;Sub13;Sub14;Sub15
-306.04952719344;-805.047466405325;7144.90214357189;799.776328701251;1396.23429283782;7828.16911732636;1803.90923721326;2230.68396225514;3685.6279763601;1781.71705659968;2259.62317478439;3614.54617306916;-291.10838884026;-696.668867553789;7236.59265584517
-306.819786566434;-806.102851533712;7143.34076009003;802.434387752071;1398.75392734316;7830.77028573644;1804.07040154285;2229.79533205941;3683.52707139579;1779.43764941378;2259.77969801908;3617.8730355068;-290.257674736427;-694.821042262041;7239.31388139127
-307.190905927788;-805.919275619315;7143.77112941518;803.563191732194;1401.12583884309;7832.60450941711;1801.76289611153;2228.90500725139;3682.23517884664;1776.96978979485;2258.88854047336;3616.0383469294;-290.683332015553;-696.120730141028;7237.07542718858
-310.854773112773;-808.751240236762;7140.7561980292;805.259595520328;1402.25062244103;7832.80464154932;1804.42227994255;2230.61314334291;3685.48803766682;1780.18457010364;2259.66342207657;3615.62041891735;-291.763489925079;-697.212078586374;7234.24007401284
-312.328026234391;-811.079951316237;7140.00220922217;804.858141100497;1401.65472538466;7831.98525202997;1803.71575044116;2228.91074052723;3682.39556506581;1780.09867526252;2260.16808873957;3617.04723263733;-292.370784721812;-697.093279862736;7234.48950460123
-315.693595246304;-814.060373073762;7137.65996952261;802.685834525724;1400.60069622989;7832.12058490388;1801.56224202168;2229.06315858481;3679.67690551545;1778.70275020247;2261.032430977;3615.34427113746;-293.782992701153;-699.462323757139;7233.00495158591
-318.716674941934;-816.983697765516;7133.82317540634;800.693941031951;1397.79538110905;7830.25063557663;1803.02364582902;2229.99028020108;3681.05041652902;1778.34335888914;2260.36970619151;3613.48095548361;-294.111723339295;-698.599700031079;7234.37060525512
-317.779135940323;-815.244377833173;7135.64094689653;798.784799518245;1394.34864989228;7828.29900331494;1801.45896499577;2228.61119806302;3679.1614366408;1778.12690368346;2259.51425885643;3612.765065406;-293.819631495569;-698.721945308909;7235.17848196838
-320.086005024845;-815.88308031887;7135.65469672992;795.044485927189;1391.18459125253;7826.45985599069;1801.47060542674;2228.38482089012;3676.96128935379;1779.39357216218;2260.32307879438;3615.5478219436;-294.983088495562;-699.053411549613;7235.31084911327
-320.806748097675;-818.252250826264;7133.33777744947;793.473507771983;1391.37925033393;7824.52532352198;1801.35117347238;2229.231877048;3680.21796810658;1780.3827155755;2261.14273228008;3615.05525707996;-294.584059607303;-696.64749585692;7236.3090808362
-320.148266478887;-818.368804769283;7132.10673085175;797.862144752735;1395.04433992118;7826.96572410196;1800.18136567562;2230.10283427154;3682.14679372396;1779.26752175997;2261.3900578305;3613.18907887451;-292.790185893596;-695.680311020379;7238.12873965021
-318.657616143293;-817.088111021341;7134.64829701754;799.764827721556;1396.4187763669;7829.22425024012;1801.45585789837;2229.79705099324;3680.32205600348;1777.97832744985;2260.20072625655;3614.62288287351;-294.235287790449;-696.832320298443;7238.79879123064
-318.980783169192;-816.50740965247;7135.75788077437;798.850747647033;1395.24764711136;7827.73945184995;1801.11801274692;2230.15628340439;3681.27040817325;1779.2740606489;2259.95060160124;3614.24153523264;-294.787084783905;-697.634892326686;7235.95325583761
-319.353919105934;-815.520816147708;7135.21540106006;799.224560941613;1394.07754418864;7826.77335681191;1802.47234861929;2230.81923004191;3681.33942911617;1780.24416054719;2260.97881813997;3616.92101295203;-293.076420152775;-696.288517712615;7237.13909755458
-314.921095272796;-811.89034318584;7138.41635594655;798.435465480864;1393.84629519223;7827.47300294264;1802.38799820268;2229.3768584159;3679.64020521266;1778.75507083222;2260.41699009293;3618.2576037396;-293.496545275082;-697.034252964366;7237.63806148686
-315.523961763677;-812.14100966872;7138.82544341262;797.840730247297;1393.61353552253;7827.19565080536;1799.56231650847;2228.3237823989;3679.40327338784;1777.44198017161;2258.96467879745;3615.08232991604;-292.886586069145;-697.234871485809;7237.22358508393
-318.269867866521;-815.461936973038;7137.34633604393;799.085009802111;1395.55554339529;7828.55910080307;1800.52461451181;2228.99571220984;3679.57696583543;1779.47240431243;2259.14775185398;3616.05416343895;-292.461417865494;-695.623118137117;7239.34800334306
-317.233581289602;-814.067065556891;7137.7756175538;799.730407712522;1397.91545257402;7830.46043839162;1801.94764967488;2229.69380474387;3679.88226494585;1781.4147773489;2260.80201069433;3616.4102465901;-292.55032634136;-696.160721896989;7238.09682514318
-316.161883974654;-812.109789925261;7138.43698317957;799.721007885616;1396.32823716699;7830.37617992965;1801.97233733698;2230.25797941608;3681.25520479439;1781.27398197475;2260.99169023116;3614.64601836873;-291.58161025085;-695.703933025066;7238.61587307952
-317.389012815167;-814.619405020143;7136.17511158621;801.825214756185;1398.62035936573;7833.04107289798;1802.96021262636;2230.56796481602;3681.89996672133;1780.46873295619;2260.37103507285;3614.6178118859;-293.072117459819;-696.253988878169;7238.16057332005
-318.760760504492;-816.345558880732;7133.32980219786;803.729580034146;1401.36187496986;7834.31530447602;1802.07744278099;2229.36541836061;3680.03469358646;1778.42306625086;2259.48866645516;3614.71496118728;-293.156959970342;-697.15269967455;7236.65274274514
-315.563520553097;-813.424523840999;7135.68135645215;805.115443970944;1400.61801016969;7832.79862657317;1800.44982698124;2228.4416503734;3680.39096756686;1778.79849669494;2259.05820596454;3614.93647065153;-293.916178063541;-698.010421815008;7236.84027925505
-313.133819405603;-810.082532238052;7138.89341022581;806.02682729449;1403.56490330357;7833.99199313637;1802.95165424403;2229.76399506077;3682.61122304916;1779.51594007571;2259.54581965522;3613.80905843878;-294.678591091905;-698.468934758734;7234.52008000542
-314.357728265123;-811.948086073543;7137.47963061796;803.708806379525;1401.88857426308;7833.71420884791;1802.84077620269;2230.44014291245;3682.04958714192;1778.45329499448;2259.18712576877;3613.95679515454;-293.397854156087;-698.322983671652;7233.93988905255
-314.417878852681;-813.151734868994;7137.58374408739;803.039540904268;1398.40834391345;7832.25656107492;1799.4861666791;2228.34483423625;3679.61843263467;1779.80288273446;2260.72986048476;3616.41962891546;-296.055468712133;-701.067781999869;7234.17219020231
-314.504675727515;-811.627570696694;7139.90372031843;803.92252130501;1400.07529116197;7833.50459473458;1798.73207363293;2228.31205513923;3681.44093907514;1780.98531780317;2261.38198048681;3617.47245086742;-296.141780953408;-700.155429717696;7234.16275598146
-314.149151799521;-811.585592694827;7139.62828540784;803.905864935957;1400.03782394747;7833.70553918796;1800.21253528348;2230.30661247211;3682.78635469062;1780.65721704781;2260.23763712822;3617.77461564013;-294.582705893516;-699.328705181119;7233.85037953242
-310.707573956362;-807.88943544444;7142.48693067011;804.849135510332;1400.58717733991;7832.18868960768;1801.97532482443;2229.33178141518;3677.769625159;1781.35662895875;2261.85528544411;3618.31817884977;-295.030514764522;-699.295894053098;7233.64829849504
-309.605932505144;-806.801628526679;7142.91957649753;804.89621857619;1401.61842682212;7832.6554478643;1799.33396687268;2228.66383653137;3679.43095961952;1781.95845159349;2261.33529179216;3618.41034845273;-292.982859637202;-695.591540987268;7236.67994355582
-310.586973671049;-808.334471674595;7142.23477113324;801.583553748449;1398.07847210025;7830.44817758623;1797.76908786305;2229.34355613392;3683.03372263832;1782.49106071027;2261.27486797301;3618.29697935907;-292.025373769741;-696.387258884859;7237.64056096753
-311.218556368628;-808.766941348706;7144.19598408986;799.407276363835;1394.73835977965;7826.9786054775;1798.44119911344;2227.85730991976;3680.0280524793;1781.34507976766;2262.05478827819;3618.07476260467;-291.727324914046;-696.065835131177;7237.04208088406
-315.921439467329;-813.353159295387;7138.36593438161;800.722108405347;1396.00353174854;7829.06938983738;1799.55915061804;2227.90784478307;3678.96791606047;1779.83728051436;2259.70111573872;3616.73851200736;-292.074517948053;-695.631749516065;7237.71366245151
-316.369263279206;-813.590792719431;7136.15605113893;799.975600630877;1397.25023956412;7829.67685494957;1800.79864889017;2229.49690766903;3679.27358796657;1781.18441056205;2260.80096578577;3616.14782662991;-294.292004972523;-698.095598245162;7236.30485198255
-313.532997305265;-812.559544665869;7138.01490647788;800.300693421441;1395.88871475315;7828.38682515546;1799.01826275623;2229.6960899516;3681.06860273286;1780.81282176419;2260.8992136787;3615.58520511994;-294.210624027999;-698.029885903583;7235.23092723054
-315.133993194097;-814.389336386424;7137.06858625741;799.942464614533;1394.40689424703;7827.95988796279;1800.53282616717;2230.3482328712;3682.27245327092;1779.82083939833;2259.75014401742;3615.4793454921;-294.852937084541;-699.928076147049;7234.85925526051
-315.144076156881;-814.459609121245;7137.800394593;801.655573389215;1397.75342459249;7828.830397951;1800.69367184169;2230.14038496141;3680.94683211396;1781.55120598464;2259.64127237408;3613.16555112615;-298.153148716527;-702.620397070648;7232.54963636583
-316.581389142061;-816.100488464979;7135.90394152539;806.274860138151;1400.64012430005;7832.78401024053;1800.04064081584;2230.40108885285;3681.19550061894;1781.26659489257;2258.27835616355;3610.29694415139;-300.22709630338;-705.76338972604;7228.67659409121
-318.796317263955;-817.055980184108;7135.04842305269;804.976025638945;1400.05397812749;7834.4065924625;1801.84755422219;2231.3278633121;3682.16216012927;1778.96936668677;2259.61443413243;3614.83203863653;-299.32354953395;-704.563741882126;7230.0567749982
-319.530182469117;-817.627488153089;7134.23972866999;805.392078242666;1401.38082585134;7834.0427225638;1800.65601350039;2229.81085358821;3681.79915505905;1779.42452249338;2261.12872065442;3618.11889397894;-299.548164896369;-703.480903597963;7230.79683062532
-318.653327945853;-817.394396605801;7133.1781388993;803.67111241085;1399.38421599293;7831.49519423774;1799.51977956104;2228.70099396148;3680.14645652188;1781.80550639041;2261.78395382157;3618.59730159354;-300.701505100073;-704.173789562155;7229.3995571469
-315.661697606272;-815.355780067356;7135.50070320105;802.483063800171;1399.16918925018;7831.35198663494;1798.54451227804;2228.31571239352;3679.50637319973;1781.08596082776;2260.74132200478;3620.93775467937;-298.307660357751;-699.392700675933;7233.72714918586
-316.602261526006;-816.381900291654;7135.78527841807;803.777175644379;1398.95826531195;7832.28127026626;1800.39205908717;2228.4746062942;3678.47777660682;1781.80327857049;2260.66236303855;3621.85439366439;-296.721765909289;-700.397418081553;7233.47542722523
-316.158107986439;-815.651166324625;7136.15060633161;799.980793211673;1395.85862692716;7828.69684037046;1800.5522015247;2228.34797661294;3675.30843676597;1784.4158073689;2261.7493030366;3620.13782170373;-296.656443265017;-699.991102134019;7234.20145613074
-314.816281373293;-813.226153214039;7137.4777913815;800.612090735447;1396.022582141;7828.19000439383;1797.68226179895;2227.7991302259;3677.61619610896;1781.17057343145;2259.42969911119;3617.29326869352;-296.107836721149;-697.057156128914;7237.67516736046
-316.192170543752;-815.131659122027;7137.29484468669;800.544261043337;1394.30222695096;7827.35234980643;1799.9489670872;2229.40779408924;3681.04840732146;1781.95175438932;2260.5537955548;3619.34002890504;-297.405837409406;-700.129430212166;7235.57156190335
-317.556148388718;-816.974045605253;7135.81926835657;799.680477940496;1394.10588882991;7827.06864194745;1799.98057235494;2229.26898144381;3679.97386159245;1783.57330974081;2261.4029472122;3620.75018838495;-298.888669154442;-700.503830527519;7235.77030299669
-317.359275058787;-815.14337805902;7135.22045382794;801.998250724404;1395.51087813386;7827.94002595183;1799.12480688703;2229.25349998305;3682.29633325601;1779.77140342949;2259.14043467694;3617.88559026473;-297.125414494339;-699.902996173708;7237.24985353103
-314.577994793972;-812.592982534106;7138.08786412683;800.826107215582;1395.39863826064;7827.57738576857;1799.03345999476;2229.52650113991;3681.12280779705;1782.0025043825;2261.47977727676;3619.21207638895;-295.123345584456;-699.18021663036;7236.64009812171
-316.382743463645;-813.516544632736;7138.46893955876;798.931674006565;1394.58698589049;7826.81035933865;1798.69151187834;2228.75376134556;3678.97352782337;1782.11130495512;2261.21888689925;3618.69129414873;-294.327257577128;-697.235689448338;7238.35960234102
-316.843482291742;-814.727526824084;7136.13940752381;797.967549501458;1393.27401741181;7823.72981968056;1799.62540455337;2229.16936956558;3680.98523275601;1779.76274039449;2259.25945041488;3616.19354001091;-294.895387529193;-698.5762327946;7238.4372512484
-313.590990318126;-812.461858495554;7138.04710331705;800.482935818927;1395.54156657449;7827.87069088642;1799.46515449423;2229.64306093549;3680.61247427546;1781.24314367725;2261.17878084854;3616.91056524912;-298.437016209695;-701.435268560146;7234.09363021598
-313.737343272355;-810.671096327346;7141.14007237798;800.521399805542;1395.51169517672;7830.1531101359;1801.21652255889;2230.14044799261;3681.81289202343;1781.0954761477;2261.08561707134;3615.52855785038;-296.515307207567;-699.749110234464;7235.311031198
-312.341237507006;-810.088944679086;7141.39372277432;800.481511001805;1396.69244071777;7829.90497738741;1800.69088292916;2228.81153811874;3680.24703811058;1782.14227328281;2261.32524078173;3615.32995009056;-294.486949330647;-698.649054900194;7236.14101766
-311.490841059279;-808.34956775233;7142.91337219299;803.953307607736;1399.01686394291;7832.70966435767;1801.43795208106;2228.89118321939;3679.86016692806;1782.02582893463;2261.77642095332;3616.81649693476;-296.757650305274;-700.792794304256;7233.47126459464
-311.319578061262;-807.643474415185;7144.1779013751;801.684466582514;1396.54870835059;7829.9778130661;1802.73555088615;2229.75864703507;3682.65174762926;1780.03893656116;2260.2446460689;3617.27626318978;-294.287071421701;-699.561528721078;7234.72661954575
-310.302461582314;-808.584969633885;7142.02189420989;802.751581677889;1398.87748615197;7832.31912301423;1800.32565125702;2229.69015265337;3681.67841535754;1781.09509949447;2261.99242603182;3620.0544057401;-294.539176853242;-698.441790249956;7234.79280913009
-309.843846534161;-807.212899628504;7143.69783789153;806.223156979539;1401.45457689645;7834.6168235652;1801.90642746649;2230.04632044433;3683.32465212638;1782.01289280964;2262.73008066536;3621.81536497327;-295.014821613784;-697.783327611908;7236.43865908123
-307.516686000626;-804.806871830303;7147.14145423575;804.818433091666;1401.5307718388;7832.83464765105;1801.86242184138;2229.16421314855;3681.26749348621;1781.36785213231;2261.46280874105;3621.05419132917;-292.540155658565;-696.074637434681;7237.52518827121
-304.980780347329;-802.677658322601;7148.79076915033;804.657321560284;1401.71410673293;7833.51668522821;1800.20008070892;2228.55072265931;3679.15568373162;1782.54684977856;2262.50036057515;3620.32222356276;-292.911713421439;-695.675367476471;7236.9978688147
-304.842998455669;-801.538034288493;7150.80046856735;808.380006603126;1405.01879867436;7836.49523283339;1801.26346690221;2228.53529432824;3681.18647269162;1784.31127357605;2262.97686243414;3619.59269366054;-292.249640352795;-694.125431077584;7239.61609078149
-306.112530192085;-804.184067462037;7148.2869905447;809.875526202275;1407.25577441251;7838.0654241972;1800.40746189256;2227.9947123688;3679.75540596441;1782.57369258685;2261.74190705859;3617.81160176232;-292.280089715831;-692.794303916776;7239.8933921363
-305.864932691298;-804.769768046756;7146.94076143186;804.998533984774;1400.33333429621;7833.02364782963;1800.03274395486;2227.64288696187;3681.42898756663;1781.56029207786;2260.01868515162;3615.36647864912;-291.463831830241;-692.03799058871;7240.83291328053
-307.129491269489;-804.292123053807;7146.65011688278;802.580987913993;1398.56597452663;7832.38357871793;1800.60591002996;2228.86274238406;3679.82285440527;1781.78881802389;2260.7033935267;3616.48555829044;-291.193425093693;-692.733419709581;7241.23953065472
-307.81385258333;-804.830517901662;7145.39363839916;800.095150672189;1397.35985979361;7831.59229083801;1799.78202987986;2227.91720501355;3675.81165929923;1780.76384843532;2260.46420050542;3615.97938408907;-293.689083710051;-694.57689160272;7238.91904479022
-305.827839847192;-803.277338402924;7147.52520485659;795.729200761219;1391.1567506075;7826.48655922527;1801.05786402607;2227.6711403278;3678.54220028179;1780.49957891461;2259.52472415797;3613.36299448842;-293.789597318483;-695.840117690018;7238.05387759871
-308.435363887859;-805.614548784238;7144.67882686777;795.255709949474;1391.66623493187;7825.56975795413;1801.90772957242;2229.77904901213;3680.10246731085;1778.91383408996;2259.47474010983;3613.99005029825;-294.49315137894;-697.643841827519;7235.89576838056
-310.933534974688;-807.665453345868;7142.28283114462;796.303957660779;1393.99743298414;7826.00723758102;1801.01829140525;2228.35171803713;3679.13439373924;1778.84269448499;2258.69132537813;3613.58573698655;-294.225331156565;-696.75750149717;7234.68304274533
-310.041636820547;-807.894164876314;7143.75996540107;797.983248783592;1393.53020487127;7826.71517358019;1800.91218590389;2227.67081473513;3677.78187432258;1779.32006619;2259.86206044752;3613.8725432639;-294.68146265427;-698.230634718137;7234.67003065302
-309.967564279449;-809.275335040654;7142.84568644056;797.38749547237;1392.70847209075;7827.17342828388;1800.69574373542;2228.3653877805;3677.14303786798;1778.918673622;2260.25529882998;3615.14742689767;-298.545683526756;-701.609733010566;7234.44360964763
-310.499105778766;-809.125134905412;7141.79847018942;795.884158495904;1392.53668727474;7826.55324578892;1802.21886790858;2229.68499499496;3679.83426450096;1780.00518092812;2260.36897323481;3615.36895222373;-300.232072959551;-702.896789209943;7231.68110623361
-313.174776968541;-812.619548609192;7138.94432004423;796.66302597118;1391.86620132096;7826.47570830247;1802.63327588084;2230.38071213408;3680.5238519635;1778.2106549971;2259.50559189079;3614.33361526482;-299.921999904722;-704.298212916233;7229.07155212268
-314.609895315538;-813.846695592385;7138.40481674876;798.338013010072;1392.89347959543;7827.91064070312;1802.59178688374;2227.91901793582;3678.51167415062;1778.7622449925;2259.24567209228;3613.94424572082;-298.398689323577;-702.956023715786;7231.59255901043
-313.419917082208;-811.653344784105;7139.72123382822;799.82819229792;1394.67200700536;7828.10385670343;1803.47010414819;2228.41581355537;3678.62851253548;1780.34653778666;2260.63608771612;3616.22378063702;-298.058021064995;-701.636676149145;7232.29646098344
-312.728899071455;-811.357832714946;7140.76833880564;799.88281839969;1394.65205126659;7829.64339474505;1801.32533915901;2229.21001203076;3677.82642007444;1779.67554910155;2260.27307271513;3616.02260335556;-298.217070621056;-701.256162041977;7231.28494970083
-312.652980712242;-809.703071531339;7143.06817288622;799.503053614373;1395.29392511333;7829.01700496763;1801.64326042003;2228.32246295262;3678.45351156094;1781.67951674221;2260.2293718145;3614.70599623454;-296.650654298693;-701.825155244463;7231.61184090066
-314.223320685926;-811.161267610187;7142.35361940599;799.377533454162;1394.80251925734;7825.96649281034;1803.79843464101;2228.91853116561;3680.89710693778;1779.13727501119;2258.94851925678;3614.30493790616;-297.075300941062;-702.754021233795;7230.80315285747
-315.053294057523;-813.425553890185;7139.95349208768;797.862881207129;1393.798780569;7828.39383973995;1802.33025726912;2228.62093068392;3679.10775045771;1778.8264815753;2259.31513182646;3614.05386747738;-298.41196353779;-701.928876107458;7229.69318503468
-314.297475080628;-812.131585713839;7139.46786329288;797.373432951937;1393.46877192564;7828.12850973193;1801.39864204616;2228.24880528075;3679.85831856702;1782.49747483229;2260.76214432971;3615.24051185382;-299.034748708406;-703.527097861726;7229.73675874994
-313.066137607193;-810.302130967928;7141.92915384223;796.911897888642;1392.19920383779;7825.49379701999;1801.054801226;2228.59593963593;3682.70078304672;1780.36650515296;2260.13211812184;3616.54791556435;-300.288462210035;-704.29504533126;7229.21231144237
-313.664638318052;-810.771162591671;7143.35187460112;795.167307883338;1390.93214963543;7824.26435793211;1801.22905128661;2229.19735618573;3680.51740878464;1781.146896787;2260.31780027011;3616.17775512816;-298.59383150019;-702.621701245743;7230.47240366061
-314.896594220577;-811.925538080574;7142.93415916833;796.05813614348;1389.92441588607;7823.63973979982;1802.78243041612;2229.35373336833;3679.75085172383;1782.69755776894;2260.58998719881;3615.90865700011;-296.657797577317;-702.079021423819;7231.45826935845
-312.102257227521;-808.888315351375;7143.60915632849;794.089451326379;1387.64927653396;7821.90797682916;1800.94110342251;2228.8064922952;3680.14213182253;1780.94449338784;2260.48618091638;3617.94766232439;-298.427144183999;-702.258380365077;7229.32172258501
-312.680414377771;-808.329724059129;7143.74814310589;793.354585796217;1387.72788841703;7819.52643711243;1799.73903183954;2228.46814591905;3680.44677486532;1781.94344716186;2260.98786337725;3620.00229277484;-298.707575148049;-702.575656627368;7230.71613776442
-314.509571779544;-809.765367814457;7144.06091310698;796.656376102275;1390.69158343151;7822.26727911839;1800.8284965976;2228.59485198571;3681.54348643779;1782.44012624923;2261.75210056019;3620.48153861605;-299.083319696764;-702.796226072496;7230.09287468318
-310.727108133788;-805.780728478214;7146.47290804976;794.770454049815;1389.7419189371;7822.48896776509;1800.72145593001;2228.88902945162;3680.3403986427;1782.17532298355;2260.86467581122;3619.50611643886;-300.646788132695;-703.672133247291;7227.34212590567
-310.638842210121;-805.177060377135;7146.12995286553;792.119757405018;1386.86316093317;7818.76187293814;1800.65680018447;2227.85331847328;3680.24930646585;1781.69645786598;2260.68039267384;3618.5089988574;-300.52823165274;-703.849317329443;7228.27821040803
-312.062740028349;-808.112934587842;7144.73195787314;791.963257164599;1387.01459533211;7817.912629011;1800.66514807503;2228.0336052762;3680.21782741558;1780.26082261558;2261.8192834511;3619.59856469561;-301.307306202495;-704.778724811092;7227.95027667605
-311.446024063733;-807.822430555053;7146.12931040307;792.49360242323;1388.30150448456;7819.31006546588;1801.91783823376;2230.32678594133;3683.10886451483;1781.06019932734;2261.55621988863;3619.0529204777;-300.905783337341;-703.943641598292;7230.59382799854
-311.500160180464;-807.169222136269;7146.05011512593;792.869294345284;1388.2615331325;7820.30897587902;1802.62627149639;2230.15880610015;3684.70826662573;1781.043283959;2260.60713620441;3617.03147862837;-297.412372225816;-699.703892308242;7234.78936926454
-308.230119752933;-804.700265149269;7148.18650039585;793.114560219624;1388.94678737072;7820.78734257909;1802.64240372369;2229.69977438699;3680.98845290723;1782.02247923432;2261.16286829889;3617.48304154173;-298.445765736184;-700.909430219021;7233.15677395952
-308.337336768514;-804.222294572075;7148.13941489392;792.740708786066;1389.41611176269;7821.5227394853;1802.79930926379;2230.22356281619;3682.19087005731;1783.4839359748;2262.99592624429;3616.8993290098;-300.104761972036;-702.011197369105;7232.00461310092
-312.136545771543;-807.678860437756;7144.0410541414;793.666186648001;1389.71137983319;7822.16373682732;1802.80201094253;2228.30501591359;3681.86778886805;1781.98677389472;2261.85928895136;3616.84569609583;-297.150032800543;-699.611972603778;7233.80200733113
-311.383687947057;-807.499620245783;7143.25701162643;797.939958127238;1392.65232619516;7825.03861013377;1803.37142612388;2228.74846817686;3683.47449159911;1782.21969238766;2260.37340292584;3617.27075318455;-294.371101426558;-698.110783382046;7235.52611310709
-311.793815900279;-807.359263764198;7142.71486205944;797.344230650322;1392.35124767251;7825.95430416237;1802.18967402417;2229.21166821669;3685.16752049385;1782.79517085352;2260.97525116827;3616.7027722948;-290.86970927524;-694.877287869579;7237.29846286152
-312.366707479939;-808.004447250205;7144.11371494808;794.201855050205;1389.76704247306;7823.12302936667;1801.2939970815;2227.62680302839;3680.85997738722;1781.96472229364;2259.51810666825;3616.16227938562;-292.723217637455;-695.993329591187;7237.10860441638
-311.207730680162;-806.857875306107;7144.06339060751;796.8261897191;1391.80475387796;7825.33873429461;1799.886809739;2228.9630344721;3680.00822763411;1780.88185637067;2259.1358808182;3615.63284506994;-296.358556014852;-698.10386105758;7236.3714598103
-313.152626374644;-809.537326362023;7141.09976088888;797.440517582926;1392.28336067131;7826.2693963095;1799.2449452733;2228.59833938923;3678.72046200814;1779.9391538256;2259.9047240823;3615.60981173967;-294.61383667108;-696.622401518244;7237.07849624891
-314.058001701524;-811.565449837886;7141.13669408491;794.449348166911;1389.71257185048;7822.35961590025;1800.65816717237;2227.16138402836;3679.86408009173;1780.72160946133;2259.04098338541;3614.58086511799;-296.610301029014;-699.448729113248;7234.45201509215
-313.725968291804;-809.782003069327;7141.72917647684;795.690280632125;1389.58984484772;7822.58439075921;1800.71701274904;2229.02522143548;3682.09765076158;1780.5708421127;2258.82746508986;3615.722134272;-299.867335268625;-702.813128930657;7231.11216745518
-313.988602317358;-809.227710984531;7142.30267270164;794.346368224708;1388.45704306393;7821.77069534796;1801.60329188568;2230.57107962816;3681.78116138127;1779.56121875147;2258.96040428501;3616.41169835792;-299.562689653256;-703.384466676794;7231.33290874216
-312.880585854551;-808.776944190668;7142.36394688487;790.299991687245;1386.80598525285;7819.06517171418;1801.80499256196;2229.90959355846;3682.37685868734;1779.66655516025;2259.26434657822;3616.15001300145;-300.49005843532;-703.917359070487;7231.2542483192
-313.588869280138;-808.71122836202;7142.44818857481;791.987495510096;1387.68365415609;7819.26796698802;1801.92378831819;2229.55446078605;3681.39913057821;1780.57815542997;2259.70635246604;3616.53185309941;-300.838805032063;-702.604768451329;7232.4705561508
-315.599070010332;-810.775742369071;7139.61703921805;791.99974535322;1388.55359875913;7820.54530648332;1801.90836264891;2229.95595460032;3681.654527345;1782.63344068462;2259.73695191949;3615.20226069206;-299.402538481577;-701.810263425058;7233.39332144608
-315.278187516762;-811.958853248121;7137.51285449637;790.600844347581;1387.39016699023;7818.95644052235;1800.70782709595;2229.73397219872;3683.71268514487;1781.23619420606;2258.9096183553;3615.31851024442;-301.258743648231;-704.348470172662;7230.29330021456
-316.528753522879;-812.982937128199;7139.57183699477;792.014636516207;1387.16147304298;7818.73346804372;1800.40065870637;2228.03108174012;3681.56369176876;1779.34354759751;2258.45481685578;3614.45702952859;-302.325939747079;-705.418267734824;7229.93560386926
-318.848855096865;-814.928022128048;7137.2145354304;791.409614237316;1388.36680827004;7822.07041241386;1798.50197165856;2227.44442082578;3678.91320405681;1780.33249927758;2259.20552749776;3614.83843483448;-300.947370570742;-704.698427765841;7230.33579623649
-318.613951809917;-815.068976377822;7137.71629921571;792.280219875885;1388.60979180846;7820.94469113362;1798.01600338185;2228.22327054029;3681.04355967166;1780.03851185081;2260.21519597347;3617.48696260612;-302.837405374057;-705.974694102903;7228.1350901247
-319.589430206051;-814.872219255248;7138.23276204971;794.990035999309;1391.86540977029;7823.55685638628;1800.19356631824;2228.02382166483;3680.46174058153;1781.77680263948;2260.40910222887;3617.44425286683;-302.528894242293;-707.013371693176;7228.33790654384
-319.77430056969;-814.628494727401;7136.20511949332;794.85697422992;1391.92815683233;7824.7068768587;1800.47543132367;2227.49687171784;3678.80894738735;1782.64701960857;2260.80007078933;3618.178574613;-300.48073489367;-705.940929751791;7226.87173280117
-318.233824634582;-814.226899416833;7137.39515199531;793.197967718365;1386.39730870176;7817.95438394637;1799.53444772446;2227.28110331386;3680.04001810264;1781.53462938113;2262.33904554122;3620.03320429099;-300.337307704679;-704.936098939047;7226.75454784532
-317.01080810049;-812.821215128094;7137.91882196161;791.048211473839;1385.29497349873;7818.21478550478;1798.88965200943;2227.46063004974;3678.4696950395;1781.90348198154;2261.78039723082;3620.30761153745;-299.416587449395;-704.634214118973;7228.57549552382
-315.617700433148;-810.478175927655;7140.47784791928;790.332308223603;1385.48745581416;7819.58278406258;1798.56220891158;2227.17544321798;3678.123204314;1781.39402550692;2261.00869067836;3619.94497492268;-297.711496281814;-701.963801262066;7229.09711803293
-317.594699856464;-811.984922850965;7139.84097426202;793.174027777269;1387.15322201557;7820.8727003276;1798.43384790588;2227.43796155619;3679.0027587705;1783.39017275901;2262.12152289361;3619.20597167777;-296.222361897012;-700.24536834924;7232.1040036914
-317.936605861924;-813.3076253525;7138.55202369296;795.509023661365;1389.65729505409;7822.50664034431;1799.84494982299;2228.44137348625;3678.87121784164;1784.95803452721;2262.36468271549;3618.35510391168;-297.168037861881;-701.095197132864;7232.64483572589
-316.695800473652;-812.796076570652;7139.72618025591;794.337508582342;1387.52877024745;7819.74915212042;1799.76047073518;2227.00709179069;3678.28370747194;1783.88744004662;2262.62411944698;3619.18558837232;-298.42165857126;-701.46186000363;7230.79378515701
-319.057860731417;-813.947098583041;7138.53373118481;793.004390113685;1386.48233469209;7819.88639691993;1798.20598207685;2225.90040885462;3676.34897424064;1783.03515969303;2262.62261966555;3618.77834104569;-301.001295595911;-704.684645260372;7227.31148140966
-319.228733651836;-814.475409707379;7138.31651396311;792.575429068347;1386.29756160388;7819.26676224099;1799.57390944879;2227.84033617025;3678.18606517514;1781.92334366712;2262.13023439496;3618.18040602799;-305.425566931634;-708.964956359353;7223.24470220404
