signal, time
1503.2942624040998, 1669216943.709638
-1117.5199546618865, 1669216944.7096682
-866.9182982884397, 1669216945.7096975
1136.0455885720178, 1669216946.7097275
942.3967483726218, 1669216947.709757
-669.4876785338195, 1669216948.7097867
683.0988086359575, 1669216949.709816
4137.023842474932, 1669216950.709846
4430.805028462293, 1669216951.7098753
1754.6222003691469, 1669216952.7099051
563.1903931352731, 1669216953.7099352
617.4061171948345, 1669216954.7099648
-1718.67403244385, 1669216955.7099943
-5238.711422658824, 1669216956.7100239
-5077.127255445082, 1669216957.710054
-2120.955370567802, 1669216958.7100832
-1455.0555006283168, 1669216959.710113
-1653.0804204531355, 1669216960.7101426
1512.6385504353927, 1669216961.7101724
5136.077680768169, 1669216962.7102015
4168.610606290505, 1669216963.710231
947.3595269513844, 1669216964.7102604
669.031617323959, 1669216965.7102902
1745.1998600257184, 1669216966.7103198
64.8380080371428, 1669216967.7103488
-2717.7388458613987, 1669216968.7103784
-2019.0253433388737, 1669216969.7104082
398.72141461631526, 1669216970.7104378
-569.9053377216372, 1669216971.7104695
-2466.2693820946847, 1669216972.710499
-940.6421200099774, 1669216973.7105289
2045.7265270244336, 1669216974.7105584
1698.075661311367, 1669216975.7105896
-869.7111056844101, 1669216976.7106209
475.1247116374486, 1669216977.7106504
4303.077600169689, 1669216978.7106795
3799.454936960794, 1669216979.7107086
-576.1160782999015, 1669216980.7107384
-3040.810427386975, 1669216981.710768
-2751.877612305485, 1669216982.710797
-2921.3406401328666, 1669216983.7108264
-3677.315446133099, 1669216984.710856
-2229.176942993426, 1669216985.7108853
675.2102315303958, 1669216986.7109153
412.8971659223117, 1669216987.7109456
-2325.142689710437, 1669216988.710975
-2580.156146077738, 1669216989.7110047
-685.7581964164805, 1669216990.711034
-198.58493415437687, 1669216991.7110636
-553.7263750545715, 1669216992.7110932
1010.097912495277, 1669216993.711123
2750.725418244702, 1669216994.7111526
1432.1419807344655, 1669216995.7111824
-285.74418899533066, 1669216996.711212
1589.4894808898162, 1669216997.7112412
4152.313623929839, 1669216998.7112708
2656.629535618971, 1669216999.7113004
-744.574023310363, 1669217000.7113295
-1691.071147135755, 1669217001.7113588
-1156.5549448736256, 1669217002.7113879
-2140.035273044899, 1669217003.7114174
-3003.5225231676136, 1669217004.711447
143.4585013484616, 1669217005.7114773
4426.0928005093365, 1669217006.7115066
3620.030082844618, 1669217007.711536
51.51335683225557, 1669217008.7115655
138.17067307830862, 1669217009.711595
1894.333303370796, 1669217010.7116244
526.5018802580455, 1669217011.7116542
-1602.5805811052624, 1669217012.7116833
-485.0826865660815, 1669217013.7117128
2687.3317539339578, 1669217014.7117422
2558.2679741867205, 1669217015.711772
-1086.9559908769277, 1669217016.711801
-2319.2698651687588, 1669217017.7118309
-2111.573841010033, 1669217018.71186
-4274.51511115807, 1669217019.71189
-5236.04941080146, 1669217020.711919
-2405.0740887646125, 1669217021.7119484
15.144279198557967, 1669217022.711978
-1809.9411647804177, 1669217023.7120075
-5127.591915535579, 1669217024.7120368
-4109.521521081448, 1669217025.7120671
-739.1855131490163, 1669217026.7120967
-600.1315608010725, 1669217027.7121263
-1007.4605019193956, 1669217028.7121558
1826.086695406756, 1669217029.7121856
4150.415214461458, 1669217030.7122147
1888.0967357082911, 1669217031.7122445
-1501.8549531098024, 1669217032.7122736
-765.6373029221154, 1669217033.7123032
1987.589382668783, 1669217034.7123325
910.656762265703, 1669217035.712362
-1231.6515663936518, 1669217036.7123916
1861.0410456654424, 1669217037.7124214
5827.979702910441, 1669217038.7124505
3975.213406143306, 1669217039.71248
-636.8823277172103, 1669217040.7125092
-1851.2203715058151, 1669217041.712539
-275.7642523835148, 1669217042.7125683
-838.5255001067206, 1669217043.7125978
-2547.849394165977, 1669217044.712627
-826.6960496744209, 1669217045.7126565
2031.741635779391, 1669217046.7126858
1384.6087890054553, 1669217047.7127156
-750.488144536983, 1669217048.712746
87.46303416554272, 1669217049.712776
1958.4798645494736, 1669217050.7128053
1189.1741283426145, 1669217051.712835
220.6267814615324, 1669217052.7128644
1779.3472246579097, 1669217053.7128942
3138.6700024917272, 1669217054.712924
1331.4733179808009, 1669217055.7129536
-1346.5424045019993, 1669217056.7129831
-1696.4334214464943, 1669217057.713045
-613.6461929367478, 1669217058.7130756
103.69825459432082, 1669217059.7131054
999.9659540800972, 1669217060.7131348
3872.170267354074, 1669217061.7131643
6267.531125240116, 1669217062.7131937
3337.668358578382, 1669217063.7132227
-1644.6874636810403, 1669217064.713252
-2562.7712266302005, 1669217065.7132816
-102.6285188468364, 1669217066.713311
1164.5800726259124, 1669217067.7133405
804.1965280777099, 1669217068.7133703
2584.5318695137776, 1669217069.7134004
4468.1112545471815, 1669217070.7134297
2461.53863671487, 1669217071.7134593
-127.69858346862526, 1669217072.7134886
406.9471457763899, 1669217073.713518
1204.0416096124518, 1669217074.7135487
-1677.233588377845, 1669217075.713578
-5419.534415388921, 1669217076.7136154
-5212.043056230843, 1669217077.7136483
-1810.690122754924, 1669217078.713681
621.3401323825103, 1669217079.7137132
1095.1123437520607, 1669217080.713745
2843.4284040389584, 1669217081.7137773
3838.7997226751545, 1669217082.7138097
408.93236212424176, 1669217083.7138422
-3365.545914284325, 1669217084.713874
-2417.971772700259, 1669217085.7139065
46.10154082881763, 1669217086.7139387
-1685.850717285508, 1669217087.7139711
-4613.758970574428, 1669217088.7140036
-3169.2071004192258, 1669217089.714036
-371.4402340445829, 1669217090.7140677
-2589.0351187356914, 1669217091.7141001
-6506.006226119694, 1669217092.7141323
-5557.505647275413, 1669217093.714165
-1968.5145640746557, 1669217094.7141974
-824.2136517406755, 1669217095.7142298
-1814.9900717281853, 1669217096.7142622
-1056.3082709638863, 1669217097.7142947
1939.951535762638, 1669217098.7143273
3728.2878749152674, 1669217099.7143595
2660.1612026263674, 1669217100.7143917
2498.716289518293, 1669217101.7144244
4638.858605915042, 1669217102.7144566
3493.9705253887664, 1669217103.7144904
-946.7487227750732, 1669217104.7145228
-2091.082536242925, 1669217105.714555
-561.8706287226071, 1669217106.7145872
-1130.8855432328714, 1669217107.7146196
-4020.6743552066014, 1669217108.7147098
-5305.9516876318985, 1669217109.7147436
-2844.366726842841, 1669217110.7147763
-1121.0434523772442, 1669217111.7148092
-1475.3288071846632, 1669217112.7148416
-64.07775607607846, 1669217113.714874
2843.526875280472, 1669217114.7149067
3125.4093279455706, 1669217115.714939
1339.608947620745, 1669217116.714971
2510.9655153675667, 1669217117.7150037
5558.9055806268525, 1669217118.7150364
5050.164632252525, 1669217119.7150686
2569.3909411521527, 1669217120.715101
3235.858526703758, 1669217121.7151334
5123.592781282522, 1669217122.7151659
4994.4363649815205, 1669217123.7151983
6355.360789040384, 1669217124.7152307
13471.023959122896, 1669217125.7152631
23050.457715221968, 1669217126.7152963
29381.34723240268, 1669217127.7153285
34541.22264540318, 1669217128.7153609
42056.95592724473, 1669217129.715393
47186.96530519156, 1669217130.7154257
45198.64967477908, 1669217131.7154582
39610.00229932485, 1669217132.7154906
34164.7361850835, 1669217133.7155225
25266.52847052161, 1669217134.7155554
8157.813522369575, 1669217135.7155883
-11917.338858767374, 1669217136.7156205
-25866.33891207323, 1669217137.7156532
-36379.57889509858, 1669217138.7156854
-47551.48350476201, 1669217139.7157185
-55069.06035913911, 1669217140.7157507
-57982.86779245786, 1669217141.7157829
-58949.60535249869, 1669217142.715815
-59374.99007174117, 1669217143.7158475
-58356.26214623282, 1669217144.7158802
-53489.23629984069, 1669217145.715913
-47573.56952616146, 1669217146.7159452
-43238.233234331565, 1669217147.7159777
-37792.23900783072, 1669217148.7160103
-30192.46394465906, 1669217149.716043
-21862.92907660822, 1669217150.7160754
-14174.632611719911, 1669217151.7161083
-7000.044259080287, 1669217152.7161407
718.4269526299786, 1669217153.7161734
7342.694639676126, 1669217154.7162058
9945.022741156356, 1669217155.7162383
10969.320056785218, 1669217156.7162714
15471.005179158985, 1669217157.716304
20625.019139331023, 1669217158.7163367
21515.992648198608, 1669217159.7163692
21046.787442457964, 1669217160.7164016
22489.55051379784, 1669217161.7164338
23183.071815537834, 1669217162.7164664
21092.810874807303, 1669217163.7164989
19245.08099177165, 1669217164.7165313
20273.77770753817, 1669217165.716564
21727.917829147656, 1669217166.7165964
20331.01750059717, 1669217167.7166288
18048.255045380803, 1669217168.7166615
17729.29584568619, 1669217169.7166946
17974.595189168365, 1669217170.716727
16055.620140055164, 1669217171.71676
11714.374053338235, 1669217172.7167923
9099.244977272485, 1669217173.7168252
8709.07702582674, 1669217174.7168577
6206.484567656233, 1669217175.71689
3349.7231851697843, 1669217176.7169223
4026.174591844852, 1669217177.716955
5804.049757862846, 1669217178.7169874
4632.876554684191, 1669217179.7170362
2410.9835349055425, 1669217180.7170713
3705.79105447013, 1669217181.7171037
6461.519012967724, 1669217182.7171361
4311.81442467405, 1669217183.7171707
-723.1888283537755, 1669217184.7172031
-2233.703171405901, 1669217185.7172356
-2628.6240811033504, 1669217186.717268
-5813.007324805503, 1669217187.7173004
-8991.994081710158, 1669217188.7173333
-8444.487077904752, 1669217189.7173657
-5473.523533702446, 1669217190.7173982
-4393.9217478885785, 1669217191.7174313
-4918.311496512048, 1669217192.7174633
-3292.720736040902, 1669217193.7174962
-1002.4865916049498, 1669217194.7175283
-2223.6124675518645, 1669217195.7175605
-4869.750654851494, 1669217196.7175934
-4414.048308644446, 1669217197.717626
-2376.44466467816, 1669217198.717658
-3359.2172507199057, 1669217199.7176917
-5838.286769721617, 1669217200.7177238
-4459.659801132752, 1669217201.7177563
-1680.3544235736963, 1669217202.7177887
-3187.887336854448, 1669217203.7178206
-5604.891395389604, 1669217204.7178528
-3121.1363671215663, 1669217205.7178857
782.4634440783652, 1669217206.7179182
894.383785196969, 1669217207.7179506
477.10287450824126, 1669217208.717983
2656.7098349808102, 1669217209.7180154
5033.761630188969, 1669217210.7180483
4366.687578592845, 1669217211.7180808
579.6538188102369, 1669217212.718113
-1060.495039470591, 1669217213.7181454
-583.8416981523583, 1669217214.718178
-3705.187542542776, 1669217215.71821
-8012.348149580673, 1669217216.7182424
-8024.288018527322, 1669217217.718276
-6450.874390191369, 1669217218.7183084
-8136.048252719756, 1669217219.718341
-11158.99327821117, 1669217220.7183733
-10488.902495065158, 1669217221.718406
-6051.040973699208, 1669217222.7184384
-3747.080779266911, 1669217223.7184706
-3485.758694280307, 1669217224.718503
847.159399125514, 1669217225.7185357
6866.967687978844, 1669217226.718568
7941.397936011866, 1669217227.7186007
5735.659708335046, 1669217228.718633
5773.329328963137, 1669217229.718665
7644.522723240536, 1669217230.7186975
6878.886754414289, 1669217231.7187302
5029.945195493658, 1669217232.7187624
7192.869475742389, 1669217233.7187953
9520.829544972516, 1669217234.7188275
6599.869998380551, 1669217235.7188601
1795.3533133774129, 1669217236.7188923
897.2398211012523, 1669217237.7189262
2946.9729623997214, 1669217238.7189589
1670.0690191086678, 1669217239.7189915
-1997.473359893656, 1669217240.7190242
-2388.448633124735, 1669217241.7190564
-1902.64560202581, 1669217242.7190888
-4876.1875561502175, 1669217243.7191212
-7515.019788145139, 1669217244.719154
-5082.297287403213, 1669217245.7191858
-620.9592230191777, 1669217246.7192185
-409.3282664118915, 1669217247.719251
-3208.5842245681797, 1669217248.7192833
-2681.556065667246, 1669217249.719316
54.53205709427624, 1669217250.7193482
-353.52652835852774, 1669217251.7193806
-1868.719279337075, 1669217252.719413
686.5272039466923, 1669217253.7194455
3804.873475686677, 1669217254.7194777
1456.1653805313824, 1669217255.7195103
-2025.739894673232, 1669217256.7195427
-183.4252779313471, 1669217257.7195754
3276.603687653302, 1669217258.7196083
2612.0608224289485, 1669217259.7196434
-2877.482182183186, 1669217260.7196739
-9590.92760823379, 1669217261.7197032
-12491.464648162488, 1669217262.719733
-11715.1967441228, 1669217263.7197623
-7171.186950344275, 1669217264.719792
3742.805666551896, 1669217265.7198212
16666.56807958058, 1669217266.7198505
23874.75211352043, 1669217267.71988
27763.966968929788, 1669217268.7199094
35356.82902946, 1669217269.7199388
44307.52326616412, 1669217270.7199683
48167.87976150487, 1669217271.7199976
45729.819053241335, 1669217272.7200274
40204.472525289806, 1669217273.7200568
31699.20609401972, 1669217274.7200866
18172.995451383023, 1669217275.720116
4720.934533430131, 1669217276.7201455
-5110.022308731444, 1669217277.7201746
-16741.711609004087, 1669217278.7202044
-32283.79849472225, 1669217279.7202334
-46090.01822529236, 1669217280.720263
-51591.47631881669, 1669217281.7202923
-51085.036870053285, 1669217282.720322
-51663.388247351046, 1669217283.7203512
-50959.911449447085, 1669217284.7203813
-45630.07005978942, 1669217285.7204103
-39744.36878703949, 1669217286.720441
-36209.394015196696, 1669217287.7204707
-32736.03310174568, 1669217288.7205
-26238.92992131667, 1669217289.720529
-18140.78714958269, 1669217290.7205586
-12516.653608808316, 1669217291.720588
-8772.603684349604, 1669217292.7206216
-2821.6646708629205, 1669217293.720651
4101.196118915268, 1669217294.7206802
6615.638962315399, 1669217295.7207096
5851.472973973961, 1669217296.7207394
8252.586336435288, 1669217297.7207685
13275.87952410661, 1669217298.720798
15661.442137816995, 1669217299.7208273
15942.46499285676, 1669217300.7208571
18179.121203339902, 1669217301.7208865
20783.848038078315, 1669217302.7209163
18697.00265509586, 1669217303.7209456
14634.42449474118, 1669217304.720975
15688.352193419014, 1669217305.721012
18952.283156496003, 1669217306.7210433
15758.797488608656, 1669217307.7210732
10921.241180706344, 1669217308.721103
13029.900419695292, 1669217309.7211323
16027.788562902511, 1669217310.721162
13352.1278047802, 1669217311.7211912
9024.498404210786, 1669217312.7212205
8589.643955687925, 1669217313.72125
10435.934627024244, 1669217314.7212794
9237.943667540165, 1669217315.7213101
5308.831167392522, 1669217316.72134
3599.897825887127, 1669217317.7213693
3541.018486000296, 1669217318.7213986
1225.2023758672742, 1669217319.721428
-195.44186050360577, 1669217320.7214577
2428.8876884393494, 1669217321.7215352
3736.874202641536, 1669217322.7215657
212.31620148920464, 1669217323.7215958
-2920.0129636501856, 1669217324.7216253
-2382.462587311872, 1669217325.721655
-1717.0883538085964, 1669217326.7216842
-2966.391906408426, 1669217327.721714
-3963.6551543785495, 1669217328.7217436
-3137.737039992717, 1669217329.7217734
-2430.8123533774983, 1669217330.7218027
-3917.332411211474, 1669217331.7218325
-4796.903800904786, 1669217332.7218618
-2148.4884530837394, 1669217333.7218916
-189.89029775441463, 1669217334.7219214
-3132.6517381233693, 1669217335.7219508
-6086.930884219824, 1669217336.7219806
-3204.308715313091, 1669217337.7220104
994.3701311393236, 1669217338.7220397
-384.59223872339385, 1669217339.7220695
-3756.409782742361, 1669217340.7220988
-2818.443361429667, 1669217341.7221284
-645.0789404269744, 1669217342.7221584
-2140.648136689648, 1669217343.7221873
-4233.217081650956, 1669217344.7222173
-1897.683208400234, 1669217345.722247
2260.852956672134, 1669217346.7222762
1819.86866131665, 1669217347.7223055
-1302.5224713879895, 1669217348.7223353
-921.9331992688642, 1669217349.7223647
1456.749038328732, 1669217350.7223942
-249.25001317223385, 1669217351.7224236
-4782.181381841505, 1669217352.7224534
-5521.679798958257, 1669217353.722483
-3689.358499150166, 1669217354.7225125
-4721.391901789496, 1669217355.7225418
-6281.680828816196, 1669217356.7225716
-4372.393332827759, 1669217357.722601
-2622.6361730516364, 1669217358.722631
-4359.525855368622, 1669217359.7226603
-5332.426422365134, 1669217360.7226899
-1389.715004956969, 1669217361.7227192
3363.6033338469742, 1669217362.722749
3851.0872191511553, 1669217363.7227786
2911.4984078396137, 1669217364.7228084
4278.795796570319, 1669217365.722838
4972.881575039337, 1669217366.7228677
3496.275302516102, 1669217367.7228973
2447.9685491411424, 1669217368.722927
587.8912550505506, 1669217369.722957
-1122.9348431757328, 1669217370.7229865
962.0871025607692, 1669217371.723016
3251.7209552924955, 1669217372.7230456
1722.1180440567728, 1669217373.7230754
-214.5850806298368, 1669217374.7231052
351.72247030586107, 1669217375.7231348
867.403403340025, 1669217376.723164
-993.5037891400182, 1669217377.7231936
-2410.033415716573, 1669217378.723223
-554.0661576944935, 1669217379.7232525
423.0735821055995, 1669217380.7232823
-2783.8938544613943, 1669217381.7233117
-5375.857104899973, 1669217382.7233422
-2686.3454141078146, 1669217383.7233717
1207.8507992594102, 1669217384.7234013
318.1611526406559, 1669217385.7234304
-2103.3419008086794, 1669217386.72346
-558.7308214756004, 1669217387.7234893
1958.4916229839228, 1669217388.7235186
843.6953482873824, 1669217389.7235484
-1401.7132198979184, 1669217390.7235777
-549.0157395336945, 1669217391.723607
1743.094799205866, 1669217392.7236362
1357.4717802174057, 1669217393.723666
-239.90294939604195, 1669217394.7236953
437.5556399755473, 1669217395.723725
939.305092474934, 1669217396.7237558
-1735.9745119193303, 1669217397.7237856
-3920.702389096006, 1669217398.7238152
-1563.1871018841243, 1669217399.7238445
1687.084653031333, 1669217400.723874
1811.2417016362692, 1669217401.7239032
1324.8827983878075, 1669217402.723933
2227.488282711299, 1669217403.7239625
2467.424827190406, 1669217404.7239919
260.21017029866283, 1669217405.7240212
-2707.6376759203044, 1669217406.7240512
-2348.759345324196, 1669217407.7240806
1119.7147936071692, 1669217408.7241101
1901.1506970406745, 1669217409.7241397
-479.7772560479301, 1669217410.7241693
-151.66064413518802, 1669217411.7241988
2927.742186829806, 1669217412.7242293
2866.6360729276, 1669217413.724259
541.4995899921247, 1669217414.7242882
1571.9163247607405, 1669217415.724318
3632.166967607011, 1669217416.724347
1535.4849602775244, 1669217417.7243767
-1763.2922099401785, 1669217418.7244065
-1372.4312555084043, 1669217419.7244358
-267.5195489522188, 1669217420.7244651
-2320.17212359358, 1669217421.7244942
-3649.8480273566697, 1669217422.7245238
-2208.36372696301, 1669217423.7245529
-1327.9970745475823, 1669217424.7245827
-12.30731998147536, 1669217425.7246118
1962.7104883262823, 1669217426.7246413
1637.8946055434271, 1669217427.7246704
543.6097534945895, 1669217428.7247005
1588.4070404883244, 1669217429.7247295
2729.673438766873, 1669217430.72476
670.7267819543542, 1669217431.7247899
-1695.9122940036814, 1669217432.7248194
33.02781856242211, 1669217433.724849
2792.542876362946, 1669217434.7248783
1024.6989792904003, 1669217435.7249079
-2285.0447254999244, 1669217436.7249374
-1654.025639318906, 1669217437.724967
-0.6686864563292829, 1669217438.7249963
-1703.4760243899907, 1669217439.725052
-4232.2838404615, 1669217440.7250824
-3267.420341304737, 1669217441.7251117
-1485.5309871106988, 1669217442.7251415
-4042.0774372470655, 1669217443.7251709
-7109.26997680647, 1669217444.7252004
-4636.625035249065, 1669217445.7252297
-241.57814311474124, 1669217446.7252588
811.7264983732435, 1669217447.7252882
1378.9366514533417, 1669217448.7253175
-3645.334478818532, 1669217449.7253466
-19731.686860810405, 1669217450.725377
-32246.17743040605, 1669217451.7254062
-31733.52538541499, 1669217452.7254357
-23463.13652438678, 1669217453.725465
-15178.878682587449, 1669217454.7254946
-10799.582495361272, 1669217455.7255237
-7110.155009257454, 1669217456.725553
-1781.0785438799312, 1669217457.7255824
2664.8689860205463, 1669217458.7256117
3947.107065226912, 1669217459.725641
5263.070795116545, 1669217460.7256703
9524.435482864792, 1669217461.7257
11532.63031282223, 1669217462.7257288
7686.893552533843, 1669217463.7257578
5458.2529352312185, 1669217464.7257876
9746.43687748813, 1669217465.7258165
13926.698321641472, 1669217466.7258463
12797.626574466947, 1669217467.7258756
10245.748676767536, 1669217468.7259052
11482.42752411239, 1669217469.7259343
14089.40225191119, 1669217470.7259638
13100.653409088922, 1669217471.7259932
10312.53707477239, 1669217472.7260227
9638.810321692305, 1669217473.7260532
10091.466783001266, 1669217474.7260826
5850.607259893932, 1669217475.726112
381.878210631126, 1669217476.7261412
4527.78442059683, 1669217477.7261703
13156.138645556584, 1669217478.7261999
16813.560409388312, 1669217479.726229
20844.864427651017, 1669217480.7262585
29109.96223607196, 1669217481.7262878
35436.717837134245, 1669217482.7263176
37737.12587405179, 1669217483.726347
38847.03433469225, 1669217484.7263763
39179.5798680454, 1669217485.7264056
35173.5883623443, 1669217486.7264345
24616.314978512844, 1669217487.7264643
12784.459441041274, 1669217488.7264936
6541.774765170112, 1669217489.726523
2993.3363029406028, 1669217490.7265525
-4872.249413501832, 1669217491.7265818
-15387.887106762591, 1669217492.726611
-22870.91029318086, 1669217493.7266402
-27598.596772285386, 1669217494.72667
-34231.1504518278, 1669217495.7266994
-42082.76348079772, 1669217496.7267284
-46990.96141858588, 1669217497.7267575
-49548.40314133389, 1669217498.726787
-53089.110759510295, 1669217499.7268167
-55593.2919179986, 1669217500.726846
-53248.53199303125, 1669217501.726875
-49106.26958533077, 1669217502.7269044
-47523.36495271394, 1669217503.7269335
-45201.58838079142, 1669217504.7269628
-37666.5057547438, 1669217505.7269921
-30153.110764478908, 1669217506.7270215
-27153.13725289836, 1669217507.7270508
-23491.92781620649, 1669217508.7270799
-14964.798002832847, 1669217509.7271092
-5552.978366032367, 1669217510.7271383
-511.87264779170255, 1669217511.7271676
3011.438983501521, 1669217512.7271967
9464.222926494442, 1669217513.7272258
16265.274203871584, 1669217514.7272553
19801.70328549789, 1669217515.7272847
21209.648395616878, 1669217516.7273142
23124.101956990187, 1669217517.7273433
24243.995391362976, 1669217518.7273726
23125.552702520832, 1669217519.727402
23430.718659177892, 1669217520.727431
26875.012023823503, 1669217521.7274606
28108.845932178403, 1669217522.7274897
23600.47466046613, 1669217523.7275193
19462.97239008568, 1669217524.7275484
21329.177614039738, 1669217525.727578
24290.12228866667, 1669217526.7276073
22050.05662527242, 1669217527.7276366
16679.74013992427, 1669217528.7276666
14473.709501871846, 1669217529.7276967
14600.701007201476, 1669217530.727726
11403.448305909742, 1669217531.7277558
6754.316415153764, 1669217532.7277856
6322.169140757789, 1669217533.7278626
7691.519733340947, 1669217534.7278929
5705.706368256671, 1669217535.7279232
3401.9339457969418, 1669217536.727953
5007.384495229959, 1669217537.727982
6999.668351488775, 1669217538.7280116
5043.108480797515, 1669217539.7280412
2116.2337700788826, 1669217540.728071
1974.25423785534, 1669217541.7281003
2276.3982293825884, 1669217542.7281299
429.2361091319508, 1669217543.7281592
-972.9092388153792, 1669217544.7281888
933.2046998568724, 1669217545.728218
3177.8487580002766, 1669217546.728248
857.030538872908, 1669217547.7282772
-3415.3930345170697, 1669217548.7283068
-3864.916372753414, 1669217549.728336
-2163.85850492797, 1669217550.7283657
-3116.855929981604, 1669217551.728395
-5633.036634556491, 1669217552.7284238
-5084.535723852636, 1669217553.7284534
-2889.7951721397712, 1669217554.7284825
-3808.554873947208, 1669217555.7285118
-6144.729663358358, 1669217556.7285411
-6259.59020459595, 1669217557.7285705
-6273.087361854445, 1669217558.7285995
-6582.219401161472, 1669217559.7286289
-4018.142943450005, 1669217560.7286587
510.1399391819386, 1669217561.7286882
2354.54321145562, 1669217562.728717
-357.1906749020309, 1669217563.7287467
-2851.0043692048293, 1669217564.7287762
-1966.976316696809, 1669217565.7288055
-1732.228555185506, 1669217566.7288353
-4825.0028448618605, 1669217567.7288647
-7126.553563614125, 1669217568.7288945
-5412.847769145892, 1669217569.7289236
-3059.6263468551497, 1669217570.7289536
-3665.200873476193, 1669217571.728983
-3617.1055701575424, 1669217572.7290232
474.0193129918282, 1669217573.7290554
2669.696356744307, 1669217574.7290852
-867.1238781894821, 1669217575.7291148
-2741.4464487332225, 1669217576.7291443
1126.611205417562, 1669217577.7291734
4185.313127092471, 1669217578.729203
2154.0742787609624, 1669217579.7292323
-442.46517993583495, 1669217580.729262
1623.0896275163725, 1669217581.729292
4824.183237288436, 1669217582.7293215
3541.20618316307, 1669217583.7293506
711.5436118164945, 1669217584.7293801
519.378950379137, 1669217585.7294092
364.360643540324, 1669217586.7294385
-1592.301551511385, 1669217587.7294676
-1791.5108736116472, 1669217588.7294974
1159.4219534871313, 1669217589.729527
3489.991099529884, 1669217590.7295563
1929.574465225934, 1669217591.7295854
-11.152172346327063, 1669217592.7296152
2645.4494167717894, 1669217593.7296448
5761.034699448185, 1669217594.729675
4158.317825823643, 1669217595.7297044
2301.31439371062, 1669217596.729734
5299.763849603693, 1669217597.729763
7345.844989169242, 1669217598.7297926
1906.459293938114, 1669217599.7298217
-4506.30988207762, 1669217600.7298512
-4212.620152167112, 1669217601.7298806
-1703.5962799932386, 1669217602.72991
-3405.1432444153397, 1669217603.7299392
-6770.106042681211, 1669217604.7299685
-6996.856904250892, 1669217605.7299976
-5735.092734075395, 1669217606.7300272
-6047.794935038871, 1669217607.7300568
-5172.718867468337, 1669217608.730088
-880.4712051741653, 1669217609.7301173
1971.277358772577, 1669217610.7301466
-547.7498648737017, 1669217611.7301762
-2173.8412532416264, 1669217612.7302055
1290.3781292335327, 1669217613.730235
2907.254031007025, 1669217614.7302644
-287.37440544345736, 1669217615.7302938
-2180.37999099898, 1669217616.7303228
897.0984515080538, 1669217617.7303524
4074.643951052406, 1669217618.7303817
2735.21288871696, 1669217619.730411
845.267660624942, 1669217620.73044
2341.0803396868423, 1669217621.7304695
2951.4548020123625, 1669217622.730499
-550.5752674347856, 1669217623.7305286
-3886.521020231994, 1669217624.7305589
-2881.1679183500632, 1669217625.7305884
41.579396476167744, 1669217626.730618
639.961785130429, 1669217627.7306516
26.332694240666456, 1669217628.7306812
309.0426517939492, 1669217629.7307103
374.9636327100197, 1669217630.73074
-2109.2323241016006, 1669217631.7307694
-4631.256883093771, 1669217632.7307985
-2001.013234458794, 1669217633.7308283
2565.456430536443, 1669217634.7308576
3068.0901770979435, 1669217635.730887
1409.736031855547, 1669217636.7309163
1738.6257276692193, 1669217637.7309458
1807.8198163006227, 1669217638.7309754
-1261.1859408627188, 1669217639.731005
-3452.2844454475494, 1669217640.7310343
-1267.5131264648971, 1669217641.7310638
1152.9588994764158, 1669217642.7310944
-300.11556795069123, 1669217643.731124
-2320.9538023595287, 1669217644.7311535
-828.9173524656882, 1669217645.731183
831.7040538077389, 1669217646.7312124
-1380.7140106793963, 1669217647.7312417
-2576.6859767931187, 1669217648.7312715
1605.342351727333, 1669217649.7313013
4649.461420175799, 1669217650.7313306
1664.132163023071, 1669217651.73136
-1670.5193414216733, 1669217652.7313893
-1294.633074221138, 1669217653.7314186
-311.01627721103296, 1669217654.7314484
-876.7301874136915, 1669217655.731478
-1310.243452497899, 1669217656.7315078
-589.3302421938952, 1669217657.731537
-611.9536330101533, 1669217658.7315667
-2492.5609236662544, 1669217659.7315962
-4250.53351696717, 1669217660.7316258
-3677.7602432857225, 1669217661.7316554
-2250.7568707911246, 1669217662.731686
-2652.4127986740127, 1669217663.7317162
-2398.539428453864, 1669217664.7317457
240.42003639200647, 1669217665.7317755
1717.5207981672015, 1669217666.731805
546.4006066217062, 1669217667.731835
-733.9502469506319, 1669217668.7318642
1167.943121235969, 1669217669.7318943
4313.292432426746, 1669217670.7319243
3914.033121926009, 1669217671.7319536
2327.4873255698017, 1669217672.7319837
3249.746498375043, 1669217673.732013
3896.0545400677606, 1669217674.7320428
1715.4535744409263, 1669217675.7320724
-327.3882566508031, 1669217676.7321022
1835.46369039746, 1669217677.7321322
6285.60768031017, 1669217678.7321615
7314.850326680834, 1669217679.7321913
4902.049723809026, 1669217680.732221
3544.274345765345, 1669217681.7322507
1824.4216749481689, 1669217682.7322803
-4968.693034133137, 1669217683.7323096
-11923.938323780894, 1669217684.7323391
-11401.969665352515, 1669217685.73237
-8259.75609767014, 1669217686.7323995
-9586.926214082823, 1669217687.7324288
-11142.385289720212, 1669217688.7324584
-8939.105303753555, 1669217689.7324882
-7275.574897194775, 1669217690.7325175
-8485.652631248717, 1669217691.7325466
-8845.183441464784, 1669217692.732576
-5987.543814489027, 1669217693.7326055
-3662.252026450569, 1669217694.7326348
-4511.2594687673045, 1669217695.7326648
-4220.978141213047, 1669217696.7326944
209.7765597338473, 1669217697.7327237
3122.394630230508, 1669217698.732753
-360.0269363995491, 1669217699.7327828
